C1011;33;3;29338.1;15445.2
C1011;34;1;24400;24400
C1011;35;1;7130.5;7130.5
C1011;37;1;164.8;164.8
C1011;39;1;2337.9;2337.9
C1011;44;2;5505.3;4237.9
C1011;45;1;306.1;306.1
C1011;46;1;4006.7;4006.7
C1011;49;3;31638.8;26284.9
C1011;51;1;3770.8;3770.8
C1011;57;1;509.8;509.8
C1011;59;2;1078.7;1057.8
C1011;60;1;44.2;44.2
C1011;61;2;10177.7;6709.1
C1011;62;2;5468.9;4590.4
C1011;65;1;1528;1528
C1011;67;1;18.6;18.6
C1011;69;1;2921.6;2921.6
C1011;71;1;8623.9;8623.9
C1011;74;1;486.5;486.5
C1011;75;4;25658.6;20016.2
C1011;76;2;16922.3;8610.8
C1011;77;3;50233.2;45363.6
C1011;78;1;1471;1471
C1011;79;1;2530.6;2530.6
C1011;80;1;9855.3;9855.3
C1011;82;2;7680.7;6103.8
C1011;85;1;197.5;197.5
C1011;86;1;186.7;186.7
C1011;87;2;41717.7;37609.7
C1011;90;1;442;442
C1011;92;2;6150.9;5029.8
C1011;93;1;41.8;41.8
C1011;94;1;1452.9;1452.9
C1011;95;1;1376.3;1376.3
C1012;11;1;8087.4;8087.4
C1012;26;1;3986.3;3986.3
C1012;27;1;2005.3;2005.3
C1012;28;2;3220;3160.3
C1012;30;1;23608.1;23608.1
C1012;32;1;34999.3;34999.3
C1012;35;2;20346.6;18428.2
C1012;37;1;9272.8;9272.8
C1012;44;1;6527.8;6527.8
C1012;49;1;11021.2;11021.2
C1012;51;1;17872.3;17872.3
C1012;54;1;30055.9;30055.9
C1012;56;2;46356.3;30822.7
C1012;59;4;5986.1;3326.3
C1012;67;1;361.8;361.8
C1012;71;1;1305;1305
C1012;75;1;4587.7;4587.7
C1012;77;1;9917.1;9917.1
C1012;78;1;4668.8;4668.8
C1012;91;1;1042.4;1042.4
C1012;93;1;67189.5;67189.5
C1012;94;1;47631.5;47631.5
C1013;01;3;11052;5989
C1013;02;3;18843.3;17688.2
C1013;08;1;41.8;41.8
C1013;09;1;7736.9;7736.9
C1013;12;1;1259.6;1259.6
C1013;25;1;1579.8;1579.8
C1013;28;2;4688.9;2918.3
C1013;31;3;16859;6611.6
C1013;33;2;11046.1;5531
C1013;34;1;13778.3;13778.3
C1013;38;1;35922.9;35922.9
C1013;42;2;5024.4;2987.3
C1013;44;3;21247.3;18748.8
C1013;45;1;1782.1;1782.1
C1013;46;1;2861.6;2861.6
C1013;49;1;1363.7;1363.7
C1013;51;1;6848.3;6848.3
C1013;53;1;1197.9;1197.9
C1013;54;2;16634.3;14796.2
C1013;56;1;6841.7;6841.7
C1013;58;1;479067.5;479067.5
C1013;59;3;57363.7;55965.6
C1013;60;1;1216.8;1216.8
C1013;62;4;89451.8;59343.5
C1013;63;1;3353.6;3353.6
C1013;65;1;2501;2501
C1013;67;2;10925;7122.4
C1013;68;1;259.3;259.3
C1013;69;2;794.2;540.4
C1013;74;1;7870.2;7870.2
C1013;77;2;8181;7640.8
C1013;78;2;2678.7;2429.3
C1013;81;1;33688.2;33688.2
C1013;83;1;1182.3;1182.3
C1013;87;2;72728.5;72331.7
C1013;91;1;2991.6;2991.6
C1013;93;4;20621.7;13957.4
C1013;95;2;22026.7;21111.1
C1020;09;1;336.2;336.2
C1020;31;1;1960;1960
C1020;38;1;3019.4;3019.4
